cpu		mem		time
100,0  16,5   12,23
100,0  16,5   12,34
100,0  16,5   12,44
100,0  16,5   12,55
100,0  16,5   12,65
100,0  16,8   12,76
100,0  17,0   12,86
100,0  17,0   12,97
100,0  17,0   13,08
 90,9  17,0   13,18
 90,9  17,0   13,28
100,0  17,0   13,39
100,0  17,3   13,50
100,0  17,3   13,60
100,0  17,3   13,71
100,0  17,3   13,81
100,0  17,3   13,92
100,0  17,4   14,03
 90,9  17,4   14,13
100,0  17,4   14,23
100,0  17,4   14,34
100,0  17,4   14,44
 90,9  17,6   14,54
100,0  17,7   14,66
 90,9  17,7   14,76
100,0  17,7   14,87
100,0  17,7   14,97
100,0  17,7   15,08
100,0  17,9   15,18
100,0  17,9   15,29
100,0  17,9   15,39
100,0  17,9   15,50
100,0  17,9   15,60
100,0  18,0   15,71
100,0  18,1   15,81
100,0  18,1   15,92
100,0  18,1   16,02
100,0  18,1   16,13
100,0  18,1   16,23
100,0  18,3   16,34
100,0  18,4   16,44
100,0  18,4   16,55
100,0  18,4   16,66
 90,9  18,4   16,76
 90,9  18,4   16,86
100,0  18,6   16,97
 90,9  18,6   17,07
100,0  18,6   17,18
 90,9  18,6   17,28
100,0  18,6   17,39
 90,9  18,7   17,49
100,0  18,8   17,59
100,0  18,8   17,70
100,0  18,8   17,80
100,0  18,8   17,91
100,0  18,8   18,02
100,0  19,1   18,13
100,0  19,1   18,23
100,0  19,1   18,34
100,0  19,1   18,44
100,0  19,1   18,55
100,0  19,2   18,65
 90,9  19,2   18,75
100,0  19,2   18,86
100,0  19,2   18,96
100,0  19,2   19,07
100,0  19,2   19,17
100,0  19,2   19,28
100,0  19,3   19,38
100,0  19,3   19,49
100,0  19,3   19,59
100,0  19,3   19,70
100,0  19,3   19,80
100,0  19,3   19,91
100,0  19,4   20,01
100,0  19,4   20,12
100,0  19,4   20,22
 90,9  19,4   20,32
100,0  19,4   20,43
 90,9  19,4   20,53
100,0  19,5   20,64
 90,9  19,5   20,74
100,0  19,5   20,85
 90,9  19,5   20,95
100,0  19,5   21,06
 90,9  19,5   21,16
100,0  19,5   21,27
100,0  19,6   21,38
100,0  19,6   21,48
100,0  19,6   21,59
100,0  19,6   21,70
 90,9  19,6   21,80
100,0  19,6   21,90
100,0  19,7   22,01
100,0  19,8   22,11
100,0  19,8   22,22
100,0  19,8   22,33
 90,9  19,8   22,43
 90,9  19,8   22,53
100,0  19,8   22,64
100,0  19,9   22,75
100,0  19,9   22,85
100,0  19,9   22,95
100,0  19,9   23,06
100,0  19,9   23,16
100,0  19,9   23,27
100,0  19,9   23,37
 90,9  19,9   23,47
100,0  19,9   23,58
100,0  19,9   23,69
100,0  19,9   23,79
100,0  19,9   23,89
100,0  19,9   24,00
100,0  20,2   24,10
 90,9  20,3   24,20
100,0  20,3   24,31
 90,9  20,3   24,41
100,0  20,3   24,52
 90,9  20,3   24,62
100,0  20,4   24,73
100,0  20,4   24,84
100,0  20,4   24,94
100,0  20,4   25,05
100,0  20,4   25,15
100,0  20,5   25,26
100,0  20,6   25,36
100,0  20,6   25,46
100,0  20,6   25,57
100,0  20,6   25,68
 90,9  20,6   25,78
100,0  21,1   25,88
 90,9  21,3   25,98
100,0  21,3   26,08
100,0  21,3   26,19
100,0  21,3   26,30
 90,9  21,3   26,40
100,0  21,3   26,50
100,0  21,4   26,61
100,0  21,6   26,71
100,0  21,6   26,82
 90,9  21,6   26,92
100,0  21,6   27,03
 90,9  21,6   27,13
100,0  21,8   27,24
100,0  21,9   27,35
100,0  21,9   27,45
100,0  21,9   27,56
100,0  21,9   27,66
100,0  21,9   27,77
100,0  22,2   27,87
 90,9  22,3   27,97
100,0  22,8   28,07
100,0  22,8   28,18
 90,9  22,8   28,28
100,0  22,8   28,38
100,0  22,8   28,49
